condition,seed,method,test_image_id,predicted_class,true_class,correct,insertion_auc,deletion_auc,target_logit_original,baseline_confidence,random_baseline_auc,norm_insertion_auc,norm_deletion_auc,drop_top10,drop_top20,flip_top10,flip_top20,slice
swav,1,occlusion,989,0,0,True,0.9492944275397088,0.7326896276796778,0.9596717953681946,0.43101054430007935,0.695341169834137,0.4803704776782502,0.07064723917268662,0.3047035336494446,0.19370126724243164,False,False,all200
swav,1,occlusion,989,0,0,True,0.9492944275397088,0.7326896276796778,0.9596717953681946,0.43101054430007935,0.695341169834137,0.4803704776782502,0.07064723917268662,0.3047035336494446,0.19370126724243164,False,False,primary
swav,1,occlusion,1069,4,4,True,0.7770150198993782,0.4935732140700315,0.91362464427948,0.5076921582221985,0.7106584012508392,0.16346713044093564,-0.5347815083471162,0.23138117790222168,0.3468317985534668,False,False,all200
swav,1,occlusion,1069,4,4,True,0.7770150198993782,0.4935732140700315,0.91362464427948,0.5076921582221985,0.7106584012508392,0.16346713044093564,-0.5347815083471162,0.23138117790222168,0.3468317985534668,False,False,primary
swav,1,occlusion,1070,3,3,True,0.7439938800043939,0.2808746024444315,0.999437153339386,0.3830954134464264,0.6912662833929062,0.08554928734932826,-0.6658508654950865,0.08577620983123779,0.5575034618377686,False,False,all200
swav,1,occlusion,1070,3,3,True,0.7439938800043939,0.2808746024444315,0.999437153339386,0.3830954134464264,0.6912662833929062,0.08554928734932826,-0.6658508654950865,0.08577620983123779,0.5575034618377686,False,False,primary
swav,1,occlusion,1086,1,1,True,0.9376890977947785,0.9127786738677026,0.9996360540390015,0.5121541619300842,0.7558951079845428,0.3729246003862185,0.32182439680878966,0.0019774436950683594,0.003646671772003174,False,False,all200
swav,1,occlusion,1086,1,1,True,0.9376890977947785,0.9127786738677026,0.9996360540390015,0.5121541619300842,0.7558951079845428,0.3729246003862185,0.32182439680878966,0.0019774436950683594,0.003646671772003174,False,False,primary
swav,1,occlusion,1105,8,8,True,0.7777368250280591,0.5508908799462968,0.9770417809486389,0.3465476334095001,0.6617947071790695,0.18389087083761121,-0.17589985199012206,0.2599903345108032,0.25557422637939453,False,False,all200
swav,1,occlusion,1105,8,8,True,0.7777368250280591,0.5508908799462968,0.9770417809486389,0.3465476334095001,0.6617947071790695,0.18389087083761121,-0.17589985199012206,0.2599903345108032,0.25557422637939453,False,False,primary
swav,1,occlusion,1115,1,1,True,0.8418738251501721,0.5619812606881405,0.9650453925132751,0.23001478612422943,0.5975300893187523,0.3324266142219534,-0.04836373930774267,0.23607957363128662,0.38595056533813477,False,False,all200
swav,1,occlusion,1143,6,6,True,0.5167301225578694,0.1440912134205326,0.8631218671798706,0.046850670129060745,0.4549862686544657,0.0756413482755296,-0.3808722595593202,0.3812689185142517,0.6405047178268433,False,True,all200
swav,1,occlusion,1143,6,6,True,0.5167301225578694,0.1440912134205326,0.8631218671798706,0.046850670129060745,0.4549862686544657,0.0756413482755296,-0.3808722595593202,0.3812689185142517,0.6405047178268433,False,True,primary
swav,1,occlusion,1243,1,7,False,0.645528598609236,0.4666527247883937,0.651989221572876,0.49200674891471863,0.5719979852437973,0.45961668265095035,-0.6584800116228992,0.24965137243270874,0.3224274516105652,False,True,all200
swav,1,occlusion,1285,9,9,True,0.9193278879082281,0.7922810515705034,0.9989945292472839,0.5415787100791931,0.7702866196632385,0.3258332178280436,0.04808410856289693,0.03198838233947754,0.04476475715637207,False,False,all200
swav,1,occlusion,1285,9,9,True,0.9193278879082281,0.7922810515705034,0.9989945292472839,0.5415787100791931,0.7702866196632385,0.3258332178280436,0.04808410856289693,0.03198838233947754,0.04476475715637207,False,False,primary
swav,1,occlusion,1297,2,2,True,0.9491534644185183,0.9065204159709159,0.9963697195053101,0.8078480958938599,0.902108907699585,0.24954461890214719,0.023400542530989665,0.005184352397918701,0.008173525333404541,False,False,all200
swav,1,occlusion,1297,2,2,True,0.9491534644185183,0.9065204159709159,0.9963697195053101,0.8078480958938599,0.902108907699585,0.24954461890214719,0.023400542530989665,0.005184352397918701,0.008173525333404541,False,False,primary
swav,1,occlusion,1336,4,4,True,0.9125354755156982,0.7964760136534748,0.9998393058776855,0.8516378998756409,0.9257386028766632,-0.08908908300628944,-0.8722089264214204,0.0022115111351013184,0.027229607105255127,False,False,all200
swav,1,occlusion,1336,4,4,True,0.9125354755156982,0.7964760136534748,0.9998393058776855,0.8516378998756409,0.9257386028766632,-0.08908908300628944,-0.8722089264214204,0.0022115111351013184,0.027229607105255127,False,False,primary
swav,1,occlusion,1353,1,1,True,0.8064469916458537,0.4139196463891718,0.9573720693588257,0.3867810368537903,0.672076553106308,0.23549342854132546,-0.45243772160905454,0.36241650581359863,0.5696189999580383,False,False,all200
swav,1,occlusion,1476,6,6,True,0.49657021230393794,0.12215773439555884,0.5744888782501221,0.03729819878935814,0.3058935385197401,0.354951567617667,-0.3420308861438487,0.33643922209739685,0.3547055721282959,True,True,all200
swav,1,occlusion,1534,6,6,True,0.5364178629539673,0.21941918056928425,0.9381502866744995,0.030274908989667892,0.4842125978320837,0.057502677575651404,-0.2916627367272013,0.22988289594650269,0.5363035202026367,False,True,all200
swav,1,occlusion,1648,0,0,True,0.9452659740699307,0.8830906027600849,0.9908429384231567,0.4656645655632019,0.7282537519931793,0.41321622003391284,0.29482716495676164,0.051510393619537354,0.07270294427871704,False,False,all200
swav,1,occlusion,1648,0,0,True,0.9452659740699307,0.8830906027600849,0.9908429384231567,0.4656645655632019,0.7282537519931793,0.41321622003391284,0.29482716495676164,0.051510393619537354,0.07270294427871704,False,False,primary
swav,1,occlusion,1834,8,8,True,0.9598784087077727,0.8612916703870499,0.9974978566169739,0.6768633127212524,0.8371805846691132,0.3826718810390064,0.07519802896152787,0.020263969898223877,0.07051575183868408,False,False,all200
swav,1,occlusion,1834,8,8,True,0.9598784087077727,0.8612916703870499,0.9974978566169739,0.6768633127212524,0.8371805846691132,0.3826718810390064,0.07519802896152787,0.020263969898223877,0.07051575183868408,False,False,primary
swav,1,occlusion,1873,8,8,True,0.8780478834797185,0.5525864258612274,0.9628656506538391,0.4900554120540619,0.7264605313539505,0.32060928412779816,-0.3677460665988315,0.2320384979248047,0.2183108925819397,False,False,all200
swav,1,occlusion,1873,8,8,True,0.8780478834797185,0.5525864258612274,0.9628656506538391,0.4900554120540619,0.7264605313539505,0.32060928412779816,-0.3677460665988315,0.2320384979248047,0.2183108925819397,False,False,primary
swav,1,occlusion,1880,9,9,True,0.827746035940116,0.6015510851541132,0.992285966873169,0.6233690977096558,0.8078275322914124,0.05399184833663771,-0.5591407289263108,0.1372237205505371,0.18469959497451782,False,False,all200
swav,1,occlusion,1896,3,3,True,0.73170727914417,0.37190998478622916,0.9978681802749634,0.499192476272583,0.7485303282737732,-0.03373544970124089,-0.7552410122746751,0.13386040925979614,0.33412981033325195,False,False,all200
swav,1,occlusion,1896,3,3,True,0.73170727914417,0.37190998478622916,0.9978681802749634,0.499192476272583,0.7485303282737732,-0.03373544970124089,-0.7552410122746751,0.13386040925979614,0.33412981033325195,False,False,primary
swav,1,occlusion,1938,7,7,True,0.5897322174885675,0.26554544382572,0.9272840023040771,0.2127670794725418,0.5700255408883095,0.02758041968014293,-0.42613419967154237,0.5004655122756958,0.6908690929412842,False,True,all200
swav,1,occlusion,1938,7,7,True,0.5897322174885675,0.26554544382572,0.9272840023040771,0.2127670794725418,0.5700255408883095,0.02758041968014293,-0.42613419967154237,0.5004655122756958,0.6908690929412842,False,True,primary
swav,1,occlusion,1952,8,8,True,0.699496839146424,0.49806562940295696,0.9432698488235474,0.6279663443565369,0.7856180965900421,-0.27313764745240493,-0.9119862707303691,0.271032452583313,0.40776193141937256,False,False,all200
swav,1,occlusion,1952,8,8,True,0.699496839146424,0.49806562940295696,0.9432698488235474,0.6279663443565369,0.7856180965900421,-0.27313764745240493,-0.9119862707303691,0.271032452583313,0.40776193141937256,False,False,primary
swav,1,occlusion,2001,7,7,True,0.7754555076874311,0.2942323971858278,0.9886807203292847,0.8789727091789246,0.9338267147541046,-1.4435701222367268,-5.829969123145274,0.3482131361961365,0.47800928354263306,False,False,all200
swav,1,occlusion,2019,5,5,True,0.7614257785515957,0.7915587741531273,0.9937904477119446,0.6988555192947388,0.8463229835033417,-0.2878506299927049,-0.18568234574355558,0.005174875259399414,0.018617987632751465,False,False,all200
swav,1,occlusion,2019,5,5,True,0.7614257785515957,0.7915587741531273,0.9937904477119446,0.6988555192947388,0.8463229835033417,-0.2878506299927049,-0.18568234574355558,0.005174875259399414,0.018617987632751465,False,False,primary
swav,1,occlusion,2032,5,5,True,0.7377643626958329,0.444699489284624,0.9539171457290649,0.3278312087059021,0.6408741772174835,0.15475540935966559,-0.3133350812279973,0.21521157026290894,0.23034626245498657,False,False,all200
swav,1,occlusion,2033,2,2,True,0.7532332003544407,0.6103230772390106,0.9935832619667053,0.4934011995792389,0.7434922307729721,0.019474847888333088,-0.26624136199190995,0.08645623922348022,0.037417471408843994,False,False,all200
swav,1,occlusion,2041,5,5,True,0.5733166950072421,0.12158433560337573,0.7444202899932861,0.08864279091358185,0.416531540453434,0.23908285168953658,-0.44976719278105315,0.5735200047492981,0.6573430299758911,True,True,all200
swav,1,occlusion,2191,8,8,True,0.8220749485288099,0.36187624856139716,0.9351900219917297,0.5821095108985901,0.7586497664451599,0.17963376649502746,-1.123747999161294,0.6057249903678894,0.5273892879486084,True,True,all200
swav,1,occlusion,2191,8,8,True,0.8220749485288099,0.36187624856139716,0.9351900219917297,0.5821095108985901,0.7586497664451599,0.17963376649502746,-1.123747999161294,0.6057249903678894,0.5273892879486084,True,True,primary
swav,1,occlusion,2428,3,3,True,0.7611569012738286,0.5396993394233334,0.99991774559021,0.7987192273139954,0.8993184864521027,-0.6866928561998625,-1.7873846691806525,0.002399921417236328,0.010523378849029541,False,False,all200
swav,1,occlusion,2428,3,3,True,0.7611569012738286,0.5396993394233334,0.99991774559021,0.7987192273139954,0.8993184864521027,-0.6866928561998625,-1.7873846691806525,0.002399921417236328,0.010523378849029541,False,False,primary
swav,1,occlusion,2441,1,1,True,0.9817367478060204,0.9174100699316814,0.9996286630630493,0.9187820553779602,0.9592053592205048,0.2786930612262558,-0.5169702289998724,0.00465703010559082,0.005211830139160156,False,False,all200
swav,1,occlusion,2441,1,1,True,0.9817367478060204,0.9174100699316814,0.9996286630630493,0.9187820553779602,0.9592053592205048,0.2786930612262558,-0.5169702289998724,0.00465703010559082,0.005211830139160156,False,False,primary
swav,1,occlusion,2452,9,9,True,0.903055338660638,0.7461890493056746,0.9995278120040894,0.6839303374290466,0.841729074716568,0.19431798060693253,-0.3027274712496974,0.011335670948028564,0.04112601280212402,False,False,all200
swav,1,occlusion,2452,9,9,True,0.903055338660638,0.7461890493056746,0.9995278120040894,0.6839303374290466,0.841729074716568,0.19431798060693253,-0.3027274712496974,0.011335670948028564,0.04112601280212402,False,False,primary
swav,1,occlusion,2486,8,8,True,0.9295330820240238,0.7913952881131772,0.9971913695335388,0.5203498601913452,0.758770614862442,0.35811158176466207,0.06841827444037145,0.017199039459228516,0.04711788892745972,False,False,all200
swav,1,occlusion,2486,8,8,True,0.9295330820240238,0.7913952881131772,0.9971913695335388,0.5203498601913452,0.758770614862442,0.35811158176466207,0.06841827444037145,0.017199039459228516,0.04711788892745972,False,False,primary
swav,1,occlusion,2491,6,6,True,0.5554603099688791,0.40567250354239875,0.939774751663208,0.09995035082101822,0.5198625512421131,0.04238714508779209,-0.13596895682621593,0.09561789035797119,0.1278820037841797,False,False,all200
swav,1,occlusion,2491,6,6,True,0.5554603099688791,0.40567250354239875,0.939774751663208,0.09995035082101822,0.5198625512421131,0.04238714508779209,-0.13596895682621593,0.09561789035797119,0.1278820037841797,False,False,primary
swav,1,occlusion,2492,2,2,True,0.9439134478204865,0.8917742091914478,0.9989994168281555,0.8224011659622192,0.9107002913951874,0.1880718311899516,-0.10717026986924823,0.0026865005493164062,0.008365094661712646,False,False,all200
swav,1,occlusion,2492,2,2,True,0.9439134478204865,0.8917742091914478,0.9989994168281555,0.8224011659622192,0.9107002913951874,0.1880718311899516,-0.10717026986924823,0.0026865005493164062,0.008365094661712646,False,False,primary
swav,1,occlusion,2544,1,1,True,0.7815710080882842,0.7355874566541104,0.9831117987632751,0.464926540851593,0.7240191698074341,0.11106421381570651,0.022324615897598512,0.05081230401992798,0.14215391874313354,False,False,all200
swav,1,occlusion,2572,5,5,True,0.5530201171252254,0.09760131026149152,0.7892943620681763,0.08410117030143738,0.4366977661848068,0.1649510407906706,-0.4808561113214495,0.7337199449539185,0.7529165744781494,True,True,all200
swav,1,occlusion,2582,5,5,True,0.6751269533760741,0.5827952280462726,0.960695207118988,0.35511621832847595,0.657905712723732,0.028437645577395417,-0.12403086313723208,0.04502683877944946,0.11718899011611938,False,False,all200
swav,1,occlusion,2582,5,5,True,0.6751269533760741,0.5827952280462726,0.960695207118988,0.35511621832847595,0.657905712723732,0.028437645577395417,-0.12403086313723208,0.04502683877944946,0.11718899011611938,False,False,primary
swav,1,occlusion,2640,9,9,True,0.8744932572934621,0.40015381241466785,0.9532063603401184,0.7164801359176636,0.834843248128891,0.16749309993561506,-1.8362538277064262,0.20695406198501587,0.3836950659751892,False,False,all200
swav,1,occlusion,2676,6,6,True,0.6636337057513308,0.41150308767948174,0.9505296945571899,0.20863160490989685,0.5795806497335434,0.11329461174074089,-0.22655074113207066,0.1975376009941101,0.379147469997406,False,False,all200
swav,1,occlusion,2676,6,6,True,0.6636337057513308,0.41150308767948174,0.9505296945571899,0.20863160490989685,0.5795806497335434,0.11329461174074089,-0.22655074113207066,0.1975376009941101,0.379147469997406,False,False,primary
swav,1,occlusion,2697,2,2,True,0.9521690211242902,0.8423817826295907,0.9898272752761841,0.7983659505844116,0.8940966129302979,0.3033114300628669,-0.2701058837024197,0.031914353370666504,0.0773133635520935,False,False,all200
swav,1,occlusion,2697,2,2,True,0.9521690211242902,0.8423817826295907,0.9898272752761841,0.7983659505844116,0.8940966129302979,0.3033114300628669,-0.2701058837024197,0.031914353370666504,0.0773133635520935,False,False,primary
swav,1,occlusion,2701,4,4,True,0.9152163136397847,0.8345248356146273,0.9866964221000671,0.7556192278862,0.8711578249931335,0.1906656725538828,-0.15853139252072435,0.059173405170440674,0.08417946100234985,False,False,all200
swav,1,occlusion,2789,9,9,True,0.759506227257523,0.3688348707236749,0.9732067584991455,0.16912759840488434,0.5711671784520149,0.2342294865388992,-0.2516323239923553,0.4153910279273987,0.3241574168205261,False,False,all200
swav,1,occlusion,2789,9,9,True,0.759506227257523,0.3688348707236749,0.9732067584991455,0.16912759840488434,0.5711671784520149,0.2342294865388992,-0.2516323239923553,0.4153910279273987,0.3241574168205261,False,False,primary
swav,1,occlusion,2791,5,5,True,0.9409606837230922,0.8498867395622111,0.9997323155403137,0.8734445571899414,0.9365884363651276,0.03462130783756768,-0.6865407853892823,0.0017712712287902832,0.00429004430770874,False,False,all200
swav,1,occlusion,2791,5,5,True,0.9409606837230922,0.8498867395622111,0.9997323155403137,0.8734445571899414,0.9365884363651276,0.03462130783756768,-0.6865407853892823,0.0017712712287902832,0.00429004430770874,False,False,primary
swav,1,occlusion,2818,4,4,True,0.8542677589176653,0.8329395789018527,0.9800651669502258,0.9360685348510742,0.95806685090065,-2.3592508569533512,-2.8440193266795575,0.14587467908859253,0.20010197162628174,False,False,all200
swav,1,occlusion,2818,4,4,True,0.8542677589176653,0.8329395789018527,0.9800651669502258,0.9360685348510742,0.95806685090065,-2.3592508569533512,-2.8440193266795575,0.14587467908859253,0.20010197162628174,False,False,primary
swav,1,occlusion,2914,8,8,True,0.7877191802393864,0.6188993673372474,0.9789710640907288,0.6699652075767517,0.8244681358337402,-0.11892640485502134,-0.6652584867341973,0.07501447200775146,0.16674339771270752,False,False,all200
swav,1,occlusion,2914,8,8,True,0.7877191802393864,0.6188993673372474,0.9789710640907288,0.6699652075767517,0.8244681358337402,-0.11892640485502134,-0.6652584867341973,0.07501447200775146,0.16674339771270752,False,False,primary
swav,1,occlusion,3192,7,7,True,0.8950785347928514,0.6683613707507634,0.9999984502792358,0.7910422682762146,0.8955203592777252,-0.002114436053715102,-1.0871130317823159,0.0025874972343444824,0.014817118644714355,False,False,all200
swav,1,occlusion,3192,7,7,True,0.8950785347928514,0.6683613707507634,0.9999984502792358,0.7910422682762146,0.8955203592777252,-0.002114436053715102,-1.0871130317823159,0.0025874972343444824,0.014817118644714355,False,False,primary
swav,1,occlusion,3293,3,3,True,0.27005967406650766,0.16293441005586884,0.7702535390853882,0.15520693361759186,0.46273023635149,-0.3132617277652312,-0.48743594978074944,0.43018850684165955,0.5009474158287048,True,True,all200
swav,1,occlusion,3300,1,1,True,0.8168819508875445,0.5222446194040227,0.9448662996292114,0.4606810212135315,0.7027736604213715,0.23567071439997275,-0.37285115649956224,0.2916669249534607,0.3826668858528137,False,False,all200
swav,1,occlusion,3300,1,1,True,0.8168819508875445,0.5222446194040227,0.9448662996292114,0.4606810212135315,0.7027736604213715,0.23567071439997275,-0.37285115649956224,0.2916669249534607,0.3826668858528137,False,False,primary
swav,1,occlusion,3309,2,2,True,0.8848024103833004,0.7767907620367234,0.961175262928009,0.6892914772033691,0.8252333700656891,0.2190974359094074,-0.17817394994649557,0.18943911790847778,0.15508484840393066,False,False,all200
swav,1,occlusion,3309,2,2,True,0.8848024103833004,0.7767907620367234,0.961175262928009,0.6892914772033691,0.8252333700656891,0.2190974359094074,-0.17817394994649557,0.18943911790847778,0.15508484840393066,False,False,primary
swav,1,occlusion,3320,4,4,True,0.7937887488696149,0.42402947678619535,0.9604280591011047,0.7044003009796143,0.8324141800403595,-0.15086423227756424,-1.5950797923261788,0.31240707635879517,0.435626745223999,False,False,all200
swav,1,occlusion,3325,4,4,True,0.9288479003532999,0.8283223414343778,0.9973944425582886,0.8702892065048218,0.9338418245315552,-0.039289681002241235,-0.8301741641295615,0.018874049186706543,0.056321144104003906,False,False,all200
swav,1,occlusion,3325,4,4,True,0.9288479003532999,0.8283223414343778,0.9973944425582886,0.8702892065048218,0.9338418245315552,-0.039289681002241235,-0.8301741641295615,0.018874049186706543,0.056321144104003906,False,False,primary
swav,1,occlusion,3359,5,4,False,0.35975394102609537,0.07456960915027089,0.48314160108566284,0.1832781881093979,0.33320989459753036,0.08852045724786718,-0.8625269848033498,0.4144359529018402,0.4540977478027344,True,True,all200
swav,1,occlusion,3382,6,6,True,0.5929427519186468,0.2745445737440501,0.8614458441734314,0.16484583914279938,0.5131458416581154,0.11455198059756318,-0.342522633061958,0.2688167691230774,0.3577876091003418,False,False,all200
swav,1,occlusion,3427,7,7,True,0.6344250724795599,0.05676517675831337,0.7534691691398621,0.1575079709291458,0.45548857003450394,0.3002485782334251,-0.6690425391339193,0.6599358916282654,0.7284480929374695,True,True,all200
swav,1,occlusion,3453,9,9,True,0.9124546745226532,0.6048966226110581,0.9945329427719116,0.8752757906913757,0.9349043667316437,-0.188246086858002,-2.767194573770528,0.1324549913406372,0.2711280584335327,False,False,all200
swav,1,occlusion,3453,9,9,True,0.9124546745226532,0.6048966226110581,0.9945329427719116,0.8752757906913757,0.9349043667316437,-0.188246086858002,-2.767194573770528,0.1324549913406372,0.2711280584335327,False,False,primary
swav,1,occlusion,3464,6,6,True,0.6151111758294459,0.1303324838545893,0.516437292098999,0.07485336810350418,0.2956453301012516,0.7234544293135398,-0.3743633707289328,0.24766436219215393,0.3632119297981262,True,True,all200
swav,1,occlusion,3487,0,0,True,0.975528308544934,0.8958233908667634,0.9968069791793823,0.5981355905532837,0.797471284866333,0.4466260402890238,0.24669968501971376,0.037248194217681885,0.04395109415054321,False,False,all200
swav,1,occlusion,3524,8,0,False,0.40688593066102224,0.18161942029228662,0.4228438436985016,0.21140702068805695,0.31712543219327927,0.4245263298498812,-0.6408818008691839,0.2140146940946579,0.25342732667922974,True,True,all200
swav,1,occlusion,3530,1,1,True,0.9577484626098485,0.9360037553825484,0.9987978935241699,0.8775536417961121,0.938175767660141,0.16143194147964746,-0.01791435261165394,0.006132304668426514,0.01081836223602295,False,False,all200
swav,1,occlusion,3530,1,1,True,0.9577484626098485,0.9360037553825484,0.9987978935241699,0.8775536417961121,0.938175767660141,0.16143194147964746,-0.01791435261165394,0.006132304668426514,0.01081836223602295,False,False,primary
swav,1,occlusion,3560,4,3,False,0.7383823559428868,0.5332812500156884,0.5141233205795288,0.6543450951576233,0.584234207868576,15414814.807431076,-5095295.785288767,0.15629175305366516,0.11432906985282898,True,False,all200
swav,1,occlusion,3573,5,5,True,0.6833142877877716,0.16950016674290624,0.9521094560623169,0.21369525790214539,0.5829023569822311,0.13598320706146527,-0.5598513561485619,0.5100033283233643,0.7139352560043335,False,True,all200
swav,1,occlusion,3592,7,7,True,0.6466210909483583,0.4524370173340438,0.9814478158950806,0.16972795128822327,0.5755878835916519,0.08750950968917103,-0.15171596954480615,0.14064300060272217,0.1573338508605957,False,False,all200
swav,1,occlusion,3600,2,2,True,0.8914198813740899,0.7708469330704586,0.9951307773590088,0.6273896098136902,0.8112601935863495,0.21797855356474857,-0.10989593791103239,0.013857007026672363,0.029066920280456543,False,False,all200
swav,1,occlusion,3600,2,2,True,0.8914198813740899,0.7708469330704586,0.9951307773590088,0.6273896098136902,0.8112601935863495,0.21797855356474857,-0.10989593791103239,0.013857007026672363,0.029066920280456543,False,False,primary
swav,1,occlusion,3601,5,5,True,0.4732881848268699,0.2603969841226297,0.9865868091583252,0.08964464068412781,0.5381157249212265,-0.07227616492224438,-0.30962836909655905,0.09137052297592163,0.35860657691955566,False,False,all200
swav,1,occlusion,3641,2,2,True,0.8925353166409162,0.8285118144063477,0.9936123490333557,0.6221218705177307,0.8078671097755432,0.22791487739789232,0.055572634629278,0.014526009559631348,0.03746694326400757,False,False,all200
swav,1,occlusion,3641,2,2,True,0.8925353166409162,0.8285118144063477,0.9936123490333557,0.6221218705177307,0.8078671097755432,0.22791487739789232,0.055572634629278,0.014526009559631348,0.03746694326400757,False,False,primary
swav,1,occlusion,3714,1,1,True,0.8668143002716708,0.5995810990101165,0.9967496395111084,0.7030101418495178,0.8498798906803131,0.057651115107670695,-0.8521114581552093,0.04842132329940796,0.1753496527671814,False,False,all200
swav,1,occlusion,3714,1,1,True,0.8668143002716708,0.5995810990101165,0.9967496395111084,0.7030101418495178,0.8498798906803131,0.057651115107670695,-0.8521114581552093,0.04842132329940796,0.1753496527671814,False,False,primary
swav,1,occlusion,3717,7,7,True,0.5834247304522874,0.4842401560084309,0.9874531626701355,0.18320560455322266,0.5853293836116791,-0.0023682423902551936,-0.12569416790016902,0.12638133764266968,0.2074904441833496,False,False,all200
swav,1,occlusion,3740,0,0,True,0.9517753177969043,0.9033984739254254,0.9965217113494873,0.7831028699874878,0.8898122906684875,0.2903353177862843,0.06365971799974796,0.010170519351959229,0.04351770877838135,False,False,all200
swav,1,occlusion,3740,0,0,True,0.9517753177969043,0.9033984739254254,0.9965217113494873,0.7831028699874878,0.8898122906684875,0.2903353177862843,0.06365971799974796,0.010170519351959229,0.04351770877838135,False,False,primary
swav,1,occlusion,3773,4,4,True,0.8029599891068222,0.3686655319031851,0.9100801348686218,0.42252692580223083,0.6663035303354263,0.28029034827414523,-0.6104728528034595,0.2725568413734436,0.662889301776886,False,True,all200
swav,1,occlusion,3773,4,4,True,0.8029599891068222,0.3686655319031851,0.9100801348686218,0.42252692580223083,0.6663035303354263,0.28029034827414523,-0.6104728528034595,0.2725568413734436,0.662889301776886,False,True,primary
swav,1,occlusion,3776,7,7,True,0.7073907203699499,0.4550763994812097,0.9989799857139587,0.2280343472957611,0.6135071665048599,0.12177713860307623,-0.20550186566813394,0.06399405002593994,0.1575368046760559,False,False,all200
swav,1,occlusion,3776,7,7,True,0.7073907203699499,0.4550763994812097,0.9989799857139587,0.2280343472957611,0.6135071665048599,0.12177713860307623,-0.20550186566813394,0.06399405002593994,0.1575368046760559,False,False,primary
swav,1,occlusion,3789,9,9,True,0.9530993899488667,0.6307696253612844,0.9960428476333618,0.8855125904083252,0.9407777190208435,0.11147780922047956,-2.804735114552307,0.09388530254364014,0.39945560693740845,False,False,all200
swav,1,occlusion,3789,9,9,True,0.9530993899488667,0.6307696253612844,0.9960428476333618,0.8855125904083252,0.9407777190208435,0.11147780922047956,-2.804735114552307,0.09388530254364014,0.39945560693740845,False,False,primary
swav,1,occlusion,3824,7,7,True,0.7497447878052161,0.6717365653453613,0.9993730187416077,0.7315377593040466,0.8654553890228271,-0.43202153988461695,-0.7232760320066315,0.011688172817230225,0.020227015018463135,False,False,all200
swav,1,occlusion,3824,7,7,True,0.7497447878052161,0.6717365653453613,0.9993730187416077,0.7315377593040466,0.8654553890228271,-0.43202153988461695,-0.7232760320066315,0.011688172817230225,0.020227015018463135,False,False,primary
swav,1,occlusion,3904,5,5,True,0.49475026427698077,0.541799302502028,0.9914048910140991,0.3015342652797699,0.6464695781469345,-0.21992429915168066,-0.151724499841533,0.0851050615310669,0.18616914749145508,False,False,all200
swav,1,occlusion,3910,6,6,True,0.7063128616602168,0.6989551310701876,0.9989031553268433,0.4053092300891876,0.7021061927080154,0.007086778980288805,-0.0053084465724043154,0.019643306732177734,0.035204410552978516,False,False,all200
swav,1,occlusion,3910,6,6,True,0.7063128616602168,0.6989551310701876,0.9989031553268433,0.4053092300891876,0.7021061927080154,0.007086778980288805,-0.0053084465724043154,0.019643306732177734,0.035204410552978516,False,False,primary
swav,1,occlusion,4006,4,4,True,0.92019607394569,0.489592933163348,0.9791090488433838,0.761336088180542,0.8702225685119629,0.2294752538681632,-1.7478278028185021,0.16241216659545898,0.39241695404052734,False,False,all200
swav,1,occlusion,4006,4,4,True,0.92019607394569,0.489592933163348,0.9791090488433838,0.761336088180542,0.8702225685119629,0.2294752538681632,-1.7478278028185021,0.16241216659545898,0.39241695404052734,False,False,primary
swav,1,occlusion,4035,6,6,True,0.5055816249026743,0.41347516627611813,0.9530383348464966,0.14376255869865417,0.5484004467725754,-0.05291005011137106,-0.16672348842406035,0.20554673671722412,0.349884569644928,False,False,all200
swav,1,occlusion,4094,9,9,True,0.4831328597658398,0.19156601043468088,0.8171185851097107,0.1905192881822586,0.5038189366459846,-0.03301324623500158,-0.4983295189484653,0.36567923426628113,0.6205987334251404,False,True,all200
swav,1,occlusion,4160,1,1,True,0.8827457342146886,0.786138100937813,0.9938082098960876,0.8046038746833801,0.8992060422897339,-0.0869975207309085,-0.5975969907074672,0.03477311134338379,0.05258631706237793,False,False,all200
swav,1,occlusion,4160,1,1,True,0.8827457342146886,0.786138100937813,0.9938082098960876,0.8046038746833801,0.8992060422897339,-0.0869975207309085,-0.5975969907074672,0.03477311134338379,0.05258631706237793,False,False,primary
swav,1,occlusion,4204,0,0,True,0.841567462866257,0.6459666817499017,0.913149356842041,0.6044573187828064,0.7588033378124237,0.2681122764752093,-0.3655314752266785,0.22781920433044434,0.2585415244102478,False,False,all200
swav,1,occlusion,4233,7,7,True,0.29151212718258673,0.1148444388116305,0.6223846673965454,0.1282985508441925,0.37534160912036896,-0.16966573058706808,-0.5272302976785553,0.3854290544986725,0.4665820002555847,True,True,all200
swav,1,occlusion,4255,0,0,True,0.885269406191913,0.7124750422785274,0.999194324016571,0.31000199913978577,0.6545981615781784,0.334697930153204,0.0839778369712639,0.018436968326568604,0.044782817363739014,False,False,all200
swav,1,occlusion,4255,0,0,True,0.885269406191913,0.7124750422785274,0.999194324016571,0.31000199913978577,0.6545981615781784,0.334697930153204,0.0839778369712639,0.018436968326568604,0.044782817363739014,False,False,primary
swav,1,occlusion,4259,3,3,True,0.6419586120608203,0.4733013313073159,0.998295247554779,0.8784622550010681,0.9383787512779236,-2.473610421472562,-3.881046530338071,0.032042503356933594,0.12743079662322998,False,False,all200
